url,github,name,title,location,hourly_rate,skills,description,skills_extracted_ordinal,JavaScript_exp_ordinal,PHP_exp_ordinal,Python_exp_ordinal,github_username,username,JavaScript_loc,JavaScript_total_issues,JavaScript_high_issues,JavaScript_medium_issues,JavaScript_low_issues,JavaScript_reliability_issues,JavaScript_maintainability_issues,JavaScript_issue_density,Python_loc,Python_total_issues,Python_high_issues,Python_medium_issues,Python_low_issues,Python_reliability_issues,Python_maintainability_issues,Python_issue_density,total_loc,total_issues,PHP_loc,PHP_total_issues,PHP_high_issues,PHP_medium_issues,PHP_low_issues,PHP_reliability_issues,PHP_maintainability_issues,PHP_issue_density
https://www.workana.com/freelancer/6f05b50ea96c95b95491ce3ee184acf8,https://github.com/dguarisma,Dev 49,Full Stack Developer,Colômbia,USD 7.00,"JavaScript (5 a 10 anos), React.js (3 a 5 anos), MySQL (5 a 10 anos), Python (3 a 5 anos), PHP (3 a 5 anos), WordPress (5 a 10 anos), HTML (5 a 10 anos)","""""""Sobre mim   Si estás buscando un desarrollador Full Stack altamente experimentado y versátil, entonces has llegado al lugar correcto. Mi conocimiento incluye las últimas tecnologías en desarrollo web, DevOps, javascript, typescript, golang serverless rest api, python, php, node, React, mysql, postgress, lo que me permite brindar soluciones de alta calidad a mis clientes. Además, cuento con amplios conocimientos en diseño de sistemas, lo que me permite crear aplicaciones eficientes y escalables. También tengo experiencia en trabajar con WordPress y Shopify, por lo que puedo ayudarte a crear y personalizar tu sitio web o tienda en línea. ¡Estoy listo para trabajar contigo y llevar tu proyecto al siguiente nivel!  colapsar""""""","{'JavaScript': '>5', 'React.js': '3-5', 'SQL': '>5', 'Python': '3-5', 'PHP': '3-5', 'WordPress': '>5', 'HTML': '>5'}",>5,3-5,3-5,dguarisma,dguarisma,2787.0,82.0,70.0,5.0,7.0,2.0,80.0,29.42231790455687,,,,,,,,,13643,385,10856.0,303.0,54.0,101.0,148.0,104.0,200.0,27.910832719233603
https://www.workana.com/freelancer/0b83816ee4280d8bd65499ccd89e0187,https://github.com/justinRH,Dev 51,Método científico para la solución de problemas,Venezuela,USD 10.00,"Python (1 ano), Big Data (1 ano), Investigação (1 ano), Fotografia Digital (1 ano), Estatística (1 ano)","""""""Sobre mim   Físico de formación. Mi método de resolver los problemas es el científico. Con capacidades para enfrentar proyectos de índole numérico o matemático,  análisis de data (Big Data)  (https://github.com/justinRH) y procesado de imágenes, estadística descriptiva e inferencial. Iniciándome en el Sensado Remoto.  Fotógrafo aficionado  (https://reimeruc.blogspot.com)  colapsar""""""","{'Python': '<3', 'Big Data': '<3', 'Investigação': '<3', 'Fotografia Digital': '<3', 'Estatística': '<3'}",No experience,No experience,<3,justinRH,justinRH,,,,,,,,,13563.0,500.0,259.0,133.0,108.0,11.0,489.0,36.86500036865,13563,500,,,,,,,,
https://www.workana.com/freelancer/5d812d88578a18d8c977d3f16ac2793b,https://github.com/agustinruatta,Dev 59,Nunca sabes lo suficiente...,Argentina,USD 16.00,"Ruby On Rails (RoR) (1 ano), Android (1 ano), Linux (1 ano), PHP (1 ano), Java (1 ano)","""""""Sobre mim   Estudiante de Ingeniería en Sistemas de Información, trabajando en la tesis. Amante del Software Libre, GNU/Linux, Java, Ruby y Rails.  ¿Quieres ver lo que puedo hacer? ¡Ingresa a mi github! En el podrás ver todos los proyectos de Software Libre que he hecho: https://github.com/agustinruatta  colapsar""""""","{'Ruby On Rails (RoR)': '<3', 'Android': '<3', 'Linux': '<3', 'PHP': '<3', 'Java': '<3'}",No experience,<3,No experience,agustinruatta,agustinruatta,351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,351,0,,,,,,,,
https://www.workana.com/freelancer/897f8f250d49fb384f1f2b1de51ad416,https://github.com/daniloaleixo,Dev 60,Software Engineer/Architect,Brasil,USD 30.00,"JavaScript (5 a 10 anos), Informatica (+10 anos), Python (3 a 5 anos), WordPress (+10 anos), Blogs (+10 anos), Desenvolvimento Web (+10 anos), AngularJS (3 a 5 anos)","""""""Sobre mim   I'm Danilo Aleixo, I'm a web developer with 10 years of experience.  I have experience developing web and mobile applications, with a broad range of languages and different architectures""""""","{'JavaScript': '>5', 'Informatica': '>5', 'Python': '3-5', 'WordPress': '>5', 'Blogs': '>5', 'Desenvolvimento Web': '>5', 'AngularJS': '3-5'}",>5,No experience,3-5,daniloaleixo,daniloaleixo,82.0,13.0,10.0,2.0,1.0,0.0,13.0,158.53658536585365,4481.0,321.0,31.0,157.0,133.0,2.0,321.0,71.63579558134344,4563,334,,,,,,,,
https://www.workana.com/freelancer/2bb30df73ed7e64fb069a44c441bfbaa,http://github.com/lcaresia,Dev 62,Desenvolvedor de software,Brasil,BRL 10.00,"JavaScript (1 ano), Python (1 ano), AngularJS (1 ano)","""""""Sobre mim   Sempre estudando algum tema aleatório.  GitHub: github.com/lcaresia""""""","{'JavaScript': '<3', 'Python': '<3', 'AngularJS': '<3'}",<3,No experience,<3,lcaresia,lcaresia,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,4.0,1.0,3.0,0.0,0.0,4.0,75.47169811320754,134,4,,,,,,,,
https://www.workana.com/freelancer/a2fe7c410d2efe636db36c257dbc92d9,https://github.com/felipebetts,Dev 69,Full Stack Developer,Brasil,BRL 60.00,"CSS (1 a 3 anos), JavaScript (1 a 3 anos), React.js (1 a 3 anos), Python (1 ano), Node.js (1 ano)","""""""Sobre mim   Olá, me chamo Felipe e sou desenvolvedor web fullstack. Faco sites personalizados, com navegacao extremamente rápida e com ótima performance em SEO. Trabalho com dedicacao, buscando sempre atingir o que o cliente deseja, com prazos mais curtos possíveis. Para isso utilizo as tecnologias mais modernas do mercado, usadas por grandes empresas de tecnologia. Tenho experiência com React, Nextjs, Nodejs entre muitas outras tecnologias para tornar o seu site o mais personalizado possível. Será um prazer trabalhar com você!  colapsar""""""","{'CSS': '<3', 'JavaScript': '<3', 'React.js': '<3', 'Python': '<3', 'Node.js': '<3'}",<3,No experience,<3,felipebetts,felipebetts,2684.0,8.0,0.0,7.0,1.0,2.0,8.0,2.9806259314456036,,,,,,,,,2684,8,,,,,,,,
https://www.workana.com/freelancer/c81ea7bc029495e6434ae27702efc2b8,https://github.com/Anavas09,Dev 71,Front-end Developer,Venezuela,USD 8.00,"React.js (1 a 3 anos), JavaScript (1 a 3 anos), Laravel (1 ano)","""""""Sobre mim   Alguien simpatico y relajado que le gustan los deportes. Estudiante del ultimo semestre de Ing. en Informatica y siempre dispuesto a ayudar.""""""","{'React.js': '<3', 'JavaScript': '<3', 'Laravel': '<3'}",<3,No experience,No experience,Anavas09,Anavas09,561.0,22.0,0.0,12.0,10.0,12.0,22.0,39.21568627450981,,,,,,,,,561,22,,,,,,,,
https://www.workana.com/freelancer/6424dff8966e706336261f92b9462699,https://github.com/gustavoaz7,Dev 74,Desenvolvedor Mobile (React-Native) & Web,Brasil,BRL -,"Desenvolvimento Web (1 ano), Android (1 ano), iOS (1 ano), JavaScript (1 ano), React.js (1 ano)","""""""Sobre mim   Desenvolvedor JavaScript.  Focado na criação de aplicativos multiplataforma (Android & iOS) utilizando React-Native e no desenvolvimento web com React. Experiência em React-Native de aproximadamente um ano e meio desenvolvendo os aplicativos da empresa B2W (Americanas, Submarino, Shoptime)  Artigo   https://medium.freecodecamp.org/the-definitive-javascript-handbook-for-a-developer-interview-44ffc6aeb54e GitHub   https://github.com/gustavoaz7  colapsar""""""","{'Desenvolvimento Web': '<3', 'Android': '<3', 'iOS': '<3', 'JavaScript': '<3', 'React.js': '<3'}",<3,No experience,No experience,gustavoaz7,gustavoaz7,2361.0,174.0,0.0,164.0,10.0,151.0,173.0,73.69758576874206,,,,,,,,,2361,174,,,,,,,,
https://www.workana.com/freelancer/96ae99f414c042112bf7371b2c8ea122,https://github.com/Anonimy,Dev 78,Software Developer,Brasil,BRL 100.00,"JavaScript (3 a 5 anos), PHP (1 ano), HTML5 (5 a 10 anos), Node.js (3 a 5 anos), Typescript (3 a 5 anos)","""""""Sobre mim   Jovem apaixonado por tecnologia e gosto por programação, formado em Análise e Desenvolvimento de Sistemas pela SP Digital School. Minha especialidade é Typescript, mas gosto de me aventurar por outras linguagens como: PHP, Rust, Go, Kotlin, etc.""""""","{'JavaScript': '3-5', 'PHP': '<3', 'HTML': '>5', 'Node.js': '3-5', 'Typescript': '3-5'}",3-5,<3,No experience,Anonimy,Anonimy,167.0,1.0,0.0,0.0,1.0,0.0,1.0,5.9880239520958085,,,,,,,,,167,1,,,,,,,,
https://www.workana.com/freelancer/94204521d56e2d3edafc6623994860a1,https://github.com/johnnyGabriel/,Dev 79,Web Fullstack Developer,Brasil,BRL 20.00,"HTML (1 ano), CSS (1 ano), JavaScript (1 ano), jQuery (1 ano), Git (1 ano), E-mail marketing (1 ano), Windows (1 ano)","""""""Sobre mim   Web Developer Fullstack - JS ES6 - React - NodeJS - Git  LinkedIn [REDACTED]  Portfólio público http://port-jg.hol.es  Github https://github.com/johnnyGabriel/  colapsar""""""","{'HTML': '<3', 'CSS': '<3', 'JavaScript': '<3', 'jQuery': '<3', 'Git': '<3', 'E-mail marketing': '<3', 'Windows': '<3'}",<3,No experience,No experience,johnnyGabriel,johnnyGabriel,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,60,0,,,,,,,,
https://www.workana.com/freelancer/26ca1dae221719212a0b161a5ba5b9de,http://github.com/marcoalvesalmeida,Dev 81,Suas ideias + Minha ajuda = Seu sucesso!,Brasil,BRL 20.00,"PHP (1 ano), Android (1 ano), MySQL (1 ano), WordPress (1 ano), Django (1 ano), C# (1 ano), Java (1 ano)","""""""Sobre mim   Analista de sistemas com experiência em projetos Web, Desktops e Mobile. Trabalho com diversas tecnologias aplicadas da maneira mais adequada para cada cenário, sou também CTO e sócio fundador do aplicativo de Delivery NorteFood.""""""","{'PHP': '<3', 'Android': '<3', 'SQL': '<3', 'WordPress': '<3', 'Django': '<3', 'C#': '<3', 'Java': '<3'}",No experience,<3,No experience,marcoalvesalmeida,marcoalvesalmeida,8838.0,14.0,0.0,11.0,3.0,10.0,14.0,1.5840687938447613,,,,,,,,,23216,514,14378.0,500.0,64.0,43.0,393.0,13.0,486.0,34.77535123104743
https://www.workana.com/freelancer/a6cbf071d64073ed6068195c4010601a,https://github.com/amanda-natallie,Dev 84,CTO,Brasil,BRL 120.00,"HTML5 (+10 anos), JavaScript (+10 anos), Desenvolvimento Web (+10 anos), React.js (5 a 10 anos), Typescript (5 a 10 anos), CSS3 (+10 anos), LESS/SASS/SCSS (+10 anos)","""""""Sobre mim   Who are you talking to? - Hello! I'm Amanda Natallie, representative of Vallori Solutions IT agency.   Who are Vallori Solutions?  - We provide management, deploy and maintainance of web systems, websites and online store management systems, creating and developing social media marketing campaigns for more than 11 years.  Which Tech stack do we work today? ● HTML5 & CSS3 ● SASS & LESS / Styled Components ● Javascript ES5 & ES6 ● Typescript / Javascript ● REST & GraphQL ● I18N translation ● React.JS / Next.JS ● Redux / Recoil / Mobx-state-tree ● Material UI / Tailwind / Reactstrap / React Bootstrap / Chakra UI ● Storybook ● Microfrontends / Module Federation / Single SPA  ● Progressive Web Apps ● GIT - Github/Gitlab/Bitbucket ● Agile Development (SCRUM)   Usefuk Links: Our repositories: https://github.com/amanda-natallie Our snippets: https://codepen.io/Blumenkranz Our old UI projects: https://www.behance.net/valloritecnologia Our Website: https://www.vallorisolutions.com  colapsar""""""","{'HTML': '>5', 'JavaScript': '>5', 'Desenvolvimento Web': '>5', 'React.js': '>5', 'Typescript': '>5', 'CSS3': '>5', 'LESS/SASS/SCSS': '>5'}",>5,No experience,No experience,amanda-natallie,amanda-natallie,846.0,48.0,0.0,38.0,10.0,32.0,48.0,56.737588652482266,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,878,48,,,,,,,,
https://www.workana.com/freelancer/2fc8442284508e71ccf2752ede3f0cf7,https://github.com/danielmundim,Dev 89,Desenvolvedor,Brasil,BRL 115.00,"C# (+10 anos), JavaScript (+10 anos), .NET (+10 anos), SQL (+10 anos)","""""""Sobre mim   A flexible and intuitive professional, able to quickly understand boundaries and expectations and deliver to it. Given the opportunity I can be a valuable asset for being detail-oriented and having the vision set on the full picture of the development cycle, delivering quality code and foreseeing common pitfalls. I am enthusiastic and engaged in all the projects I work on, making it easy to always give my best in terms of commitment and delivering great solutions.  Key skills: • 10 years’ experience of C# .NET development • Server: Web API, ASP.NET MVC 3/4/5, WebForms, Web services, .NET Core 1.0, 2.0, 3.0, 3.1 • Web: HTML, CSS (SCSS/SASS/LESS), Bootstrap, JavaScript, jQuery • Database: SQL Server, Oracle PL/SQL, Mysql. ORM: Entity Framework, EF Core, NHibernate, Dapper  colapsar""""""","{'C#': '>5', 'JavaScript': '>5', '.NET': '>5', 'SQL': '>5'}",>5,No experience,No experience,danielmundim,danielmundim,38.0,14.0,11.0,3.0,0.0,1.0,13.0,368.4210526315789,,,,,,,,,38,14,,,,,,,,
https://www.workana.com/freelancer/9103cbcbfbef316a479532d393b06c32,https://github.com/leonelNoguera,Dev 91,Software Developer,Argentina,ARS 348.00,"JavaScript (1 a 3 anos), HTML5 (1 a 3 anos), Java (1 ano), Python (1 a 3 anos), Node.js (1 a 3 anos)","""""""Sobre mim   Soy un programador especializado en el desarrollo web, Java y Python.  Estoy desarrollando un juego de ajedrez para mostrar parte de mis habilidades, el mismo se encuentra en https://github.com/leonelNoguera/ajedrezArtificial.git  Actualmente estudio la ""Tecnicatura Superior en Programación"" en la U.T.N. http://sistemas-utnfra.com.ar/#/pages/carrera/tecnico-programacion/resumen  También he realizado un curso de programación en lenguaje Java. Repositorio: https://github.com/leonelNoguera/cursoDelPlan111Mil.git Certificado: https://drive.google.com/file/d/1kPeZo34S-vJB1OVtnUWFwncIvW6Sj0oS/view?usp=drivesdk  colapsar""""""","{'JavaScript': '<3', 'HTML': '<3', 'Java': '<3', 'Python': '<3', 'Node.js': '<3'}",<3,No experience,<3,leonelNoguera,leonelNoguera,7947.0,827.0,522.0,260.0,45.0,36.0,791.0,104.06442682773373,,,,,,,,,8423,827,476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
https://www.workana.com/freelancer/4078c0e55dbfce075e292525d7ece640,https://github.com/anderperez15,Dev 92,Desarrollo  de app web,Venezuela,USD 10.00,"PHP (1 ano), JavaScript (1 ano), Python (1 ano), Node.js (1 ano), Web Design (1 ano), Laravel (1 ano), React.js (1 ano)","""""""Sobre mim   Programador web, desarrollo con cualquiera de estas tecnologias: Php, node.js, mysql, python. Trabajo con librerias como react.js, redux y frameworks como angular y vue.js. Mi repositorio en gitHub es https://github.com/anderperez15 pueden visualizar algunos proyectos.  colapsar""""""","{'PHP': '<3', 'JavaScript': '<3', 'Python': '<3', 'Node.js': '<3', 'Web Design': '<3', 'Laravel': '<3', 'React.js': '<3'}",<3,<3,<3,anderperez15,anderperez15,28622.0,1038.0,494.0,489.0,55.0,412.0,646.0,36.265809517154636,156.0,8.0,3.0,5.0,0.0,1.0,7.0,51.28205128205128,28778,1046,,,,,,,,
https://www.workana.com/freelancer/191c1a81b75e04f433d3084b959b5cf2,http://github.com/mikaelhadler,Dev 98,Software Developer,Brasil,BRL 40.00,"JavaScript (1 ano), Vue.js (1 ano), Material Design (1 ano)","""""""Sobre mim   I am a Front End Developer with 5 years of experience. I believe in the power of heavy test automation, small releases and frequent deployments. I'm an active proponent of Javascript. I love the power of the this ecosystem and how you can create great backend and frontend solutions unified in a single language. I have some experience with DevOps doing continuous integration, deployments and small bash automations. My development side projects include my personal blog with Medium, YouTube for talking about real scenery of front end development.  github.com/mikaelhadler  colapsar""""""","{'JavaScript': '<3', 'Vue.js': '<3', 'Material Design': '<3'}",<3,No experience,No experience,mikaelhadler,mikaelhadler,781.0,11.0,0.0,6.0,5.0,5.0,11.0,14.084507042253522,502.0,13.0,12.0,1.0,0.0,7.0,6.0,25.896414342629484,1283,24,,,,,,,,
https://www.workana.com/freelancer/741d6ba241d75b7fee03d25273d8e161,https://github.com/gabselbach,Dev 99,Full Stack Developer,Brasil,BRL 16.00,"MySQL (1 ano), PHP (1 ano), Laravel (1 ano)","""""""Sobre mim   Cientista da Computação de formação. Sou Desenvolvedora com foco em aplicações Back-end, principalmente projetos para Web , Atualmente trabalho principalmente com a stack (Nestjs + Mysql + Docker). Tenho domínio das seguintes linguagens, ferramentas, bancos de dado, e frameworkers: PHP + Laravel, Python, Javascript, Typescript, MongoDB, Redis, Postgresql, técnicas de PLN. Trabalho também com desenvolvimento de Apis do geral, desenvolvimento de apps para o Slack, entre outros tipos de desenvolvimento,  alguns de meus projetos podem ser conferidos no github https://github.com/gabselbach  colapsar""""""","{'SQL': '<3', 'PHP': '<3', 'Laravel': '<3'}",No experience,<3,No experience,gabselbach,gabselbach,911.0,108.0,49.0,37.0,22.0,34.0,97.0,118.55104281009879,47.0,3.0,2.0,1.0,0.0,0.0,2.0,63.82978723404255,2266,159,1308.0,48.0,6.0,17.0,25.0,6.0,42.0,36.69724770642202
https://www.workana.com/freelancer/eea165f9b1084c4a5334b6ba9a1c190d,https://github.com/Felipe-Castillo,Dev 100,Un hombre vale por lo que construye,Venezuela,USD 5.00,"PHP (1 ano), Laravel (1 ano), AngularJS (1 ano)","""""""Sobre mim   ¡Hola!, es un gusto conocerte. Soy un desarrollador Web con 3 años de experiencia. He realizado sitios web para diferentes empresas tanto en mi pais natal (Venezuela)  como en el  exterior (Panamá y Uruguay), mis lenguajes predilecto son PHP y Javascript y junto a frameworks como Laravel, Angular y Vue js, he desarrollado numerosos proyectos durante gran parte de mi vida profesional siendo por ello los entornos de trabajo con los cuales poseo mayor experiencia y rapidez a la hora de desarrollar. Repositorio de Github: https://github.com/Felipe-Castillo  colapsar""""""","{'PHP': '<3', 'Laravel': '<3', 'AngularJS': '<3'}",No experience,<3,No experience,Felipe-Castillo,Felipe-Castillo,1029.0,510.0,386.0,96.0,28.0,0.0,510.0,495.62682215743445,,,,,,,,,3236,565,2207.0,55.0,9.0,20.0,26.0,14.0,41.0,24.92070684186679
https://www.workana.com/freelancer/c57114b5a92c5129d2362e4e9e0162eb,https://github.com/guilhermealvestavares,Dev 108,Software Developer,Brasil,BRL 80.00,"JavaScript (5 a 10 anos), CSS (5 a 10 anos), HTML5 (5 a 10 anos), React.js (3 a 5 anos)","""""""Sobre mim   Desde o meu primeiro contato com a tecnologia, eu já tinha o sonho de ser programador. Fui exposto a programação no ensino médio, em meados de 2014. Neste percurso até aqui, tive diversas experiências com tecnologias de front-end e back-end, porém, com foco extremamente em front-end. Trabalhei com Javascript Vanilla, React (+styled-components+testing library + gatsby + next), Angular, Styleguide e design system. Por coincidência, eu sempre trabalhei muito perto das equipes de marketing, contato que me rendeu um ótimo conhecimento em análises de performance, tagueamento, SEO, teste AB e acessibilidade.   Trabalhei sempre com equipes multidisciplinares e baseadas em metodologias ágeis(Scrum e kanban). Nos últimos anos, estive em experiências no ramo financeiro, me proporcionando muito contexto de produtos financeiros. Utilizei também diversas plataformas de trabalho, como Jira, Github, gitlab, google optimize e GTM. Sou um profissional focado, descontraído e sempre penso na experiência que estou gerando para a pessoa que usará as soluções em que trabalho. Lido muito bem com adversidades e sou extremamente flexível.  Linkedin: [REDACTED] Github: https://github.com/guilhermealvestavares  colapsar""""""","{'JavaScript': '>5', 'CSS': '>5', 'HTML': '>5', 'React.js': '3-5'}",>5,No experience,No experience,guilhermealvestavares,guilhermealvestavares,3807.0,99.0,0.0,62.0,37.0,29.0,93.0,26.004728132387708,,,,,,,,,3807,99,,,,,,,,
https://www.workana.com/freelancer/48c778866b00afa8d62b8886b7b74d5d,https://github.com/droidlabour,Dev 113,AWS Deployment Expert,India,USD 100.00,"Amazon Web Services (AWS) (5 a 10 anos), PHP (+10 anos), Python (+10 anos)","""""""Sobre mim   While I'm guessing that I'm not going to be the cheapest bid for your AWS needs, I know that you'll see my quality when it comes to either code, workflows or designing AWS architectures.  I've been fortunate enough to be doing what I love, which has given me the mindset to always thrive for perfection, that is why I think it differentiates me from most of the other freelancers who're just willing to get the job done without respecting the ethics, quality or professionalism.  I will let my profile speak for itself about my skillsets instead of me bragging about things I specialize in.  I'm not for every employer out here, and I'm quite picky about whom I want to work with because if we don't blend in professionally then that's going to be a waste for both of us.  Now if you are someone who looks for quality & understands the price that comes with experience, then I think you will consider yourself lucky enough to have someone like me in your team.  colapsar""""""","{'Amazon Web Services (AWS)': '>5', 'PHP': '>5', 'Python': '>5'}",No experience,>5,>5,droidlabour,droidlabour,,,,,,,,,21830.0,526.0,113.0,186.0,227.0,3.0,525.0,24.095281722400365,21830,526,,,,,,,,
https://www.workana.com/freelancer/6cfef689c71964b58af89cec0483ad93,https://github.com/AnilKOC,Dev 114,Data Scientist,Turquia,USD -,Python (1 a 3 anos),"""""""Sobre mim   I live in Turkey. I am an Computer Engineer https://github.com/AnilKOC""""""",{'Python': '<3'},No experience,No experience,<3,AnilKOC,AnilKOC,1510.0,51.0,0.0,32.0,19.0,20.0,50.0,33.77483443708609,1339.0,38.0,13.0,22.0,3.0,0.0,38.0,28.379387602688574,2849,89,,,,,,,,
https://www.workana.com/freelancer/3cc505c5663587c62924e90a50281ac1,https://github.com/Chandu,Dev 121,Full Stack Developer (.Net/Scala/Typescript),India,USD -,"JavaScript (1 ano), API (1 ano), HTML5 (1 ano)","""""""Sobre mim   About me in brief,  - a passionate full stack developer with extensive experience in .Net (C#, Asp.Net MVC etc.), Scala, Java, Node.js, Angular, Vue.js, Typescript and multiple RDBMS. - solid experience with Apache Spark, Cassandra stack - exposure to Python/Php - have worked with Banking, Education, Publishing media domains (in IT department) - have very good working experience with various libraries/frameworks across various languages, some of which are listed below:  Net/JVM - e.g: ASP.Net MVC, LINQ, Entity Framework, NHibernate (and Fluent NHibernate), Micro ORM's (Dapper.Net, PetaPoco, Simple.Data), DI Frameworks (StructureMap,TinyIoC, Unity), AutoMapper, FluentSecurity, ServiceStack, CLAP, Spring Boot stack, Cats (scala), Spark 2.1.x  CSS - e.g: Twitter Bootstrap, 960.gs, LessCss  JavaScript - e.g: Vue, Angular 2+, D3.js, jQuery, Underscore.js/Lodash etc.    Open Source Profiles:     Chandu (https://github.com/Chandu)     Cybernate (https://bitbucket.org/Cybernate) Stackoverflow Profile:     Chandu (http://stackoverflow.com/users/527185/chandu)  colapsar""""""","{'JavaScript': '<3', 'API': '<3', 'HTML': '<3'}",<3,No experience,No experience,Chandu,Chandu,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,281,0,,,,,,,,
https://www.workana.com/freelancer/d33a618fc119ae402a884fa343e0d44b,http://github.com/emresr,Dev 128,Full Stack Developer,Turquia,-,"Node.js (1 a 3 anos), React.js (1 a 3 anos), JavaScript (3 a 5 anos)","""""""Sobre mim   Freelancer for 3 years.  I love coding with Javascript, React, NextJS, NodeJS, Express, GraphQL and Prisma.  Generally working on web projects.  Github: github.com/emresr Discord: Swiph#6189  colapsar""""""","{'Node.js': '<3', 'React.js': '<3', 'JavaScript': '3-5'}",3-5,No experience,No experience,emresr,emresr,3767.0,207.0,0.0,85.0,122.0,94.0,174.0,54.950889301831694,,,,,,,,,3767,207,,,,,,,,
https://www.workana.com/freelancer/eaef075630c040e98fc211dbf8a9d409,https://github.com/quangio/,Dev 130,Made beautiful mobile apps and performance backend,Vietnã,VND -,"Android (1 ano), JavaScript (1 ano), Vue.js (1 ano)","""""""Sobre mim   Highly motivated developer want to get the job done in a secured, high performance, and maintainable manner. Proficient in Flutter, Vert.X (Kotlin), Vue.JS. See my github for some of my work https://github.com/quangio/  colapsar""""""","{'Android': '<3', 'JavaScript': '<3', 'Vue.js': '<3'}",<3,No experience,No experience,quangio,quangio,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0,,,,,,,,
https://www.workana.com/freelancer/db5fdeb240442531a547b48de01839b3,https://github.com/polarisdev87,Dev 131,Senior Full Stack Web Developer with 10 years exp,China,USD 35.00,"JavaScript (5 a 10 anos), PHP (5 a 10 anos), Ruby On Rails (RoR) (5 a 10 anos)","""""""Sobre mim   Thanks for visiting my profile. I am a Senior Developer/Architect/Solution Provider in Web Development. The captivating advancements in Mobile, Internet, Networking, Internet of Things, Wearables offered fascinating possibilities. However, in the same time the integration complexities, the constant leap-frogging and the yearning for product differentiation also presented a tremendous risk for companies to select the right technology, platform, architecture, and implementation to compete in the market place. This is where I come in.  I specialize in creating solutions for individuals, startups, and established companies. I have had a long and successful career in architecting, designing, developing, deploying and managing engineering products in the traditional areas of network communication, backend data infrastructure, semiconductor silicon firmware development, video distribution, voice recognition to the latest IoT asset tracking, indoor navigation. Using the latest technologies and traditional solid engineering methodologies, I will strive to build you a great engineering solution, while minimizing risks and other factors that can break your budget.ce.   -My skills to you. * Frontend Development: - HTML, CSS/SCSS, Bootstrap, Ajax, jQuery - Javascript, ES5/6, Typescript, CoffeeScript - React.js ( Redux, Redux saga), Vue.js/Vuex/Nuxt.js, Angular (1.x, 2+), D3.js * Backend Development: - PHP and PHP frameworks (Laravel, Symfony, Yii2, CakePHP, CodeIgniter, Zend Framework) - Ruby, Ruby on Rails - Python, Flask, and Django - ASP.Net - API Development - Restful, GraphQL, SOAP - MongoDB, MySQL, Postgresql, SQLite, Firebase/Firestore - Web Hosting & Management ( AWS, Heroku, GoDaddy, Azure, etc) * GSuite development: Google app script * CMS development: Wordpress, Drupal, and Sharepoint. * eCommerce platform development: Shopify, Shopify App, Amazon, eBay * Other experience - Project Management ( Jira, Asana, Basecamp, Trello) - Software Version Control ( Git, SVN) - Consistent Development Environment ( Docker, Kubernetes, Vagrant)  I'm confident and I can meet your website requirements, whether it's a build from the ground up, or just a rebuild of what you already have.  I'll get the job done quickly and affordable.  That's my GUARANTEE. ""Provide high-quality project to help you for growing business revenue substantially"" - This is my main goal for development and I am ready to do all my best for you. I am looking forward to working with you so Let's work together to create an online experience that people will enjoy and remember. Best.  colapsar""""""","{'JavaScript': '>5', 'PHP': '>5', 'Ruby On Rails (RoR)': '>5'}",>5,>5,No experience,polarisdev87,polarisdev87,2691.0,76.0,36.0,17.0,23.0,2.0,75.0,28.24228911185433,724.0,46.0,10.0,26.0,10.0,1.0,45.0,63.53591160220995,3415,122,,,,,,,,
https://www.workana.com/freelancer/14aabada08c189b3291dda4a2dc7db4d,https://github.com/asadullahqb,Dev 132,Data Scientist,Malásia,MYR 70.00,"Python (1 a 3 anos), Data Science (1 a 3 anos), Machine Learning (1 a 3 anos)","""""""Sobre mim   I am a junior professional that is willing to work below market rate so I can build competencies and a resume of my work. If you are interested to see some of my code, do check out my Github https://github.com/asadullahqb  colapsar""""""","{'Python': '<3', 'Data Science': '<3', 'Machine Learning': '<3'}",No experience,No experience,<3,asadullahqb,asadullahqb,,,,,,,,,371.0,20.0,5.0,15.0,0.0,7.0,20.0,53.90835579514825,675,95,304.0,75.0,23.0,11.0,41.0,10.0,64.0,246.71052631578945
https://www.workana.com/freelancer/4eef87022db9081b3cb0c9eb19ed5da0,https://github.com/fxHakkun,Dev 133,Back-end Developer,Malásia,-,"Python (1 ano), Arduino (1 a 3 anos), Microsoft Visual Studio (1 ano)","""""""Sobre mim   https://github.com/fxHakkun  My work on as beginner developer. I'm using this platform to gain more experience on this field, I can work for FREE as long I can get honest review on my work so I can know where I am lacking.  colapsar""""""","{'Python': '<3', 'Arduino': '<3', 'Microsoft Visual Studio': '<3'}",No experience,No experience,<3,fxHakkun,fxHakkun,,,,,,,,,1101.0,62.0,16.0,9.0,37.0,2.0,60.0,56.31244323342416,1101,62,,,,,,,,
