url;github;name;title;location;hourly_rate;skills;description
https://www.workana.com/freelancer/ab81438bd2f3b74189f9e52748b021da;https://github.com/luelher;Dev 77;CTO;Venezuela;USD 15.00;Ruby On Rails (RoR) (1 ano), HTML5 (1 ano), Laravel (1 ano), AngularJS (1 ano), Web Services (1 ano), Symfony (1 ano), ERP (1 ano);"""""""Sobre mim   Ingeniero en Computación. Arquitecto de Software. Especialista en Software Libre"""""""
https://www.workana.com/freelancer/96ae99f414c042112bf7371b2c8ea122;https://github.com/Anonimy;Dev 78;Software Developer;Brasil;BRL 100.00;JavaScript (3 a 5 anos), PHP (1 ano), HTML5 (5 a 10 anos), Node.js (3 a 5 anos), Typescript (3 a 5 anos);"""""""Sobre mim   Jovem apaixonado por tecnologia e gosto por programação, formado em Análise e Desenvolvimento de Sistemas pela SP Digital School. Minha especialidade é Typescript, mas gosto de me aventurar por outras linguagens como: PHP, Rust, Go, Kotlin, etc."""""""
https://www.workana.com/freelancer/94204521d56e2d3edafc6623994860a1;https://github.com/johnnyGabriel/;Dev 79;Web Fullstack Developer;Brasil;BRL 20.00;HTML (1 ano), CSS (1 ano), JavaScript (1 ano), jQuery (1 ano), Git (1 ano), E-mail marketing (1 ano), Windows (1 ano);"""""""Sobre mim   Web Developer Fullstack - JS ES6 - React - NodeJS - Git  LinkedIn [REDACTED]  Portfólio público http://port-jg.hol.es  Github https://github.com/johnnyGabriel/  colapsar"""""""
https://www.workana.com/freelancer/e4fc83515fee9ce5f2c8e8c05ddccdf4;https://github.com/gocoredev;Dev 80;Front End Dev and Key Account at Go Core IO;Brasil;BRL 25.00;PHP (1 ano), HTML (1 ano), JavaScript (1 ano), Magento (1 ano), Lojas Virtuais (e-commerce) (1 ano), jQuery (1 ano), User Experience Design (1 ano);"""""""Sobre mim   Sou apaixonado por criar, seja através de códigos, através da música ou qualquer outro meio. Atualmente, presto serviços para Go Core como seu desenvolvedor Front-End principal, em Curitiba.  Desde 2015, quando adolescente iniciei minha jornada no mundo web, tendo contribuido em projetos de entretenimento na Zoomin.TV, sendo um sucesso em números.  Posterior iniciado a minha carreira como empresario e desenvolvedor, adquirindo muito conhecimento na area de negocios, mas atualmente meu trabalho é voltado em completo como desenvolvedor Front-End.  Portfolio: https://www.gocore.io GitHub: https://github.com/gocoredev  PHP | Laravel | Framework | JavaScript | Vue.JS | Sass  colapsar"""""""
https://www.workana.com/freelancer/26ca1dae221719212a0b161a5ba5b9de;http://github.com/marcoalvesalmeida;Dev 81;Suas ideias + Minha ajuda = Seu sucesso!;Brasil;BRL 20.00;PHP (1 ano), Android (1 ano), MySQL (1 ano), WordPress (1 ano), Django (1 ano), C# (1 ano), Java (1 ano);"""""""Sobre mim   Analista de sistemas com experiência em projetos Web, Desktops e Mobile. Trabalho com diversas tecnologias aplicadas da maneira mais adequada para cada cenário, sou também CTO e sócio fundador do aplicativo de Delivery NorteFood."""""""
https://www.workana.com/freelancer/055ccbe2c3bdadfa1e55b0e209e9e6ad;https://github.com/YuriSamuka;Dev 82;Sites | Identidade Visual | Cliente satisfeito!;Brasil;BRL -;HTML5 (1 ano), PHP (1 ano), CSS3 (1 ano), JavaScript (1 ano), Adobe Photoshop (1 ano);"""""""Sobre mim   Graduando em Eng. de Computação pela PUC GO, apaixonado por desenvolvimento web, mais de 4 anos produzindo conteúdo digital e sempre em busca da satisfação de meus clientes. Minhas principais competência são: Desenvolvimentos de sites,  programação php/sql, criação de identidade visual, gerencia de social media, criação de flyer, banners e etc... Apesar de experiencia em varias áreas do desenvolvimento web, a minha prioridade é resolver o seu problema agregando muito mais valor ao seu negocio.  colapsar"""""""
https://www.workana.com/freelancer/87abde383c67b7211c48aff7563f591d;http://github.com/EmmanuelVinicius;Dev 83;Tecnologia e Inovação;Brasil;BRL 30.00;C# (1 ano), API (1 ano), Node.js (1 ano), PostgresSQL (1 ano), MongoDB (1 ano), .NET (1 ano), SQL Server (1 ano);"""""""Sobre mim   Sou desenvolvedor Backend, tenho experiência com .NET e Node.js, além de outras skills como Scrum, Git, NoSQL entre outros.  Procuro atualmente aplicar meus conhecimentos já adquiridos até aqui, adquirir novos, e cada vez mais poder contribuir para que outros também aprendam. Todas as referências estão no GitHub: github.com/EmmanuelVinicius  colapsar"""""""
https://www.workana.com/freelancer/a6cbf071d64073ed6068195c4010601a;https://github.com/amanda-natallie;Dev 84;CTO;Brasil;BRL 120.00;HTML5 (+10 anos), JavaScript (+10 anos), Desenvolvimento Web (+10 anos), React.js (5 a 10 anos), Typescript (5 a 10 anos), CSS3 (+10 anos), LESS/SASS/SCSS (+10 anos);"""""""Sobre mim   Who are you talking to? - Hello! I'm Amanda Natallie, representative of Vallori Solutions IT agency.   Who are Vallori Solutions?  - We provide management, deploy and maintainance of web systems, websites and online store management systems, creating and developing social media marketing campaigns for more than 11 years.  Which Tech stack do we work today? ● HTML5 & CSS3 ● SASS & LESS / Styled Components ● Javascript ES5 & ES6 ● Typescript / Javascript ● REST & GraphQL ● I18N translation ● React.JS / Next.JS ● Redux / Recoil / Mobx-state-tree ● Material UI / Tailwind / Reactstrap / React Bootstrap / Chakra UI ● Storybook ● Microfrontends / Module Federation / Single SPA  ● Progressive Web Apps ● GIT - Github/Gitlab/Bitbucket ● Agile Development (SCRUM)   Usefuk Links: Our repositories: https://github.com/amanda-natallie Our snippets: https://codepen.io/Blumenkranz Our old UI projects: https://www.behance.net/valloritecnologia Our Website: https://www.vallorisolutions.com  colapsar"""""""
https://www.workana.com/freelancer/207fdcce69c8a823e9296a2d23da1220;https://github.com/JocinardoRodrigues;Dev 85;Software sob medida para sua empresa;Brasil;BRL 20.00;PHP (1 ano), MySQL (1 ano), Android (1 ano), C# (1 ano), Java (1 ano), Oracle (1 ano), iOS (1 ano);"""""""Sobre mim   Desenvolvedor com experiência no desenvolvimento e implantação  de soluções para automação comercial NF-e, PAF ECF, integração de sistemas.  GitHub: https://github.com/JocinardoRodrigues  colapsar"""""""
https://www.workana.com/freelancer/89c2fcc020bd67df96eae804f0183074;https://github.com/rafaelmadaloz;Dev 86;Desenvolvedor Full Stack;Brasil;BRL 45.00;PHP (1 ano), MySQL (1 ano), HTML5 (1 ano), WordPress (1 ano), JavaScript (1 ano), Bootstrap (1 ano), Lojas Virtuais (e-commerce) (1 ano);"""""""Sobre mim   Desenvolvedor Full Stack com conhecimento e experiência em Desenvolvimento Web com as linguagens e ferramentas Python, Django, PHP, HTML, CSS, Bootstrap, Wordpress, Java, MySQL, Postgress, Git, JavaScript. Graduando em Ciências da Computação pela Universidade Federal de Santa Catarina. Meu maior compromisso é entregar um trabalho de qualidade para o cliente.  colapsar"""""""
https://www.workana.com/freelancer/a44387bb77a034d2fe35b54662df40bc;https://github.com/tatianapessofernandes;Dev 87;Analista de Marketing Digital;Brasil;BRL 27.00;Escrita de artigos (1 a 3 anos), Diagramação (3 a 5 anos), Assistente Virtual (1 a 3 anos), Fazer recrutamento (1 ano), eBooks (3 a 5 anos), Assistente de administração (5 a 10 anos);"""""""Sobre mim   Minha carreira profissional se iniciou em 1999 no mundo da aviação. Durante 10 anos atuando na aviação, tive a oportunidade de trabalhar na área de produção, qualidade, controle de produção, planejamento e manutenção de aeronaves. Sou formada em Administração - Puc Minas e continuo nos estudos em MBA UX UI Design de forma generalista. Tenho certificações em BPO Financeiro, Assistência Virtual e Google Meu Negócio / Adsense.  Dentre esses 10 anos, 6 anos trabalhei fortemente com Metodologias ágeis, kanban, 5S, melhoria contínua e mapeamento de processo produtivo. Toda a experiência adquirida na aviação aplico diretamente no dia a dia do trabalho.  Em 2014 com o grande presente e privilégio que me tornei mãe, ingressei no mundo do Designer Gráfico, onde criei a empresa Tatty Arts Designer, onde encontrei minha verdadeira paixão: - resolver problemas dos clientes, trazendo soluções criativas e inovadoras e estratégias com alternativas eficientes para facilitar o dia a dia do negócio.    Em 2021 tive oportunidade de participar de aprendizados no desenvolvimento em C# e em 2022 oportunidades na área de iOS Mobile, onde tem contribuído na minha carreira profissional entendendo o universo que a tecnologia nos proporciona para trazer soluções aos clientes.  Em 2023 nasce também mais uma empresa para trazer soluções para empreendedores: Bee Your Soluções. Nela consigo aplicar métodos e técnicas para que o negócio do empreendedor dê certo. Com atendimentos administrativos, financeiros e marketing digital.   Tenho facilidades em aprender novas atividades e sou muito proativa pois sei que o trabalho não se faz somente com uma pessoa e sim como uma equipe.  Soft Skills - Adaptalidade, criatividade e soluções de problemas Hard Skills - Pacode adobe, corelDraw, Office, Figma, Trello, Notion, Visual Studio Code, Social media e inglês intermediário  Seguem abaixo links de onde exponho de tudo um pouco do que já tenho trabalhado e me capacitando para atender da melhor forma cada cliente:  https://tattyartsdesigner.com/ https://github.com/tatianapessofernandes https://www.behance.net/tattyapessoa https://www.instagram.com/tattyartsdesigner/  colapsar"""""""
https://www.workana.com/freelancer/45ad42cb6ebcea74a54685031334e4b5;http://github.com/mariocesar_bo;Dev 88;Desarrollador Experto Python/Django;Bolívia;USD 25.00;Django (1 ano), Python (1 ano), JavaScript (1 ano), Linux (1 ano), PHP (1 ano);"""""""Sobre mim   http://github.com/mariocesar_bo http://bitbucket.org/mariocesar_bo http://www.c1.com.bo http://www.creat1va.com  colapsar"""""""
https://www.workana.com/freelancer/2fc8442284508e71ccf2752ede3f0cf7;https://github.com/danielmundim;Dev 89;Desenvolvedor;Brasil;BRL 115.00;C# (+10 anos), JavaScript (+10 anos), .NET (+10 anos), SQL (+10 anos);"""""""Sobre mim   A flexible and intuitive professional, able to quickly understand boundaries and expectations and deliver to it. Given the opportunity I can be a valuable asset for being detail-oriented and having the vision set on the full picture of the development cycle, delivering quality code and foreseeing common pitfalls. I am enthusiastic and engaged in all the projects I work on, making it easy to always give my best in terms of commitment and delivering great solutions.  Key skills: • 10 years’ experience of C# .NET development • Server: Web API, ASP.NET MVC 3/4/5, WebForms, Web services, .NET Core 1.0, 2.0, 3.0, 3.1 • Web: HTML, CSS (SCSS/SASS/LESS), Bootstrap, JavaScript, jQuery • Database: SQL Server, Oracle PL/SQL, Mysql. ORM: Entity Framework, EF Core, NHibernate, Dapper  colapsar"""""""
https://www.workana.com/freelancer/a4581b23b7fee89819abc6bdb3910ddc;https://github.com/jonatasfreitasv;Dev 90;Software Engineer and Machine Learning Engineer;Brasil;BRL 150.00;Java (5 a 10 anos), Database (5 a 10 anos), JavaScript (5 a 10 anos), Data Science (3 a 5 anos), Python (5 a 10 anos);"""""""Sobre mim   Github profile: https://github.com/jonatasfreitasv  Currently Machine Learning Engineer at Renner S.A.  Former Senior Developer at Zenvia, working with Data Science, Machine Learning and Deep, Big Data / Hadoop, Real-Time Analytics, Spark / Spark Streaming, Kafka, Scala, Druid, HBase, ClickHouse, distributed/parallel programming and others.  Also helping other teams in traditional software development with NodeJS, Python, Kubernetes, classic analytics and others.  Software developer over 15 years, solid skills with Linux servers and cloud computing, back-end and front-end. Good skills with electronic in IoT.  Experiences in projects for Mobile, Web and Desktop, already participated in projects of the most varied needs with geolocation services, bots for crawling/data mining, complex web systems, restful API, big data and others.  Former engineer in Local Drive, create from zero all technologies in this company. The Local Drive is a startup-like in the area of ​logistics and geolocation car services in SaaS model, based on the cloud (AWS).  Build HouseOps open-source project, an enterprise ClickHouse Ops UI for you run querys, monitoring ClickHouse health and make a lot of others thinks.  Yandex ClickHouse is an open source peta-byte scale, column-oriented OLAP distributed database, capable of real time generation of analytical data reports using SQL queries, see more informations in https://clickhouse.yandex/. HouseOps is an third-party tool.  This project is listed in ClickHouse Official Documentation (https://clickhouse.yandex/docs/en/interfaces/third-party_gui).  https://github.com/HouseOps/HouseOps  Build NF-eBOT, developed all in this solution to help people involved in financial governmental bureaucracies. This solution have a lot of bots, monitoring and assessing Government webpages and sending news to registered users. This application is full stack in JavaScript, with NodeJS and Angular, hosted in AWS.  https://github.com/NF-eBOT  colapsar"""""""
https://www.workana.com/freelancer/9103cbcbfbef316a479532d393b06c32;https://github.com/leonelNoguera;Dev 91;Software Developer;Argentina;ARS 348.00;JavaScript (1 a 3 anos), HTML5 (1 a 3 anos), Java (1 ano), Python (1 a 3 anos), Node.js (1 a 3 anos);"""""""Sobre mim   Soy un programador especializado en el desarrollo web, Java y Python.  Estoy desarrollando un juego de ajedrez para mostrar parte de mis habilidades, el mismo se encuentra en https://github.com/leonelNoguera/ajedrezArtificial.git  Actualmente estudio la ""Tecnicatura Superior en Programación"" en la U.T.N. http://sistemas-utnfra.com.ar/#/pages/carrera/tecnico-programacion/resumen  También he realizado un curso de programación en lenguaje Java. Repositorio: https://github.com/leonelNoguera/cursoDelPlan111Mil.git Certificado: https://drive.google.com/file/d/1kPeZo34S-vJB1OVtnUWFwncIvW6Sj0oS/view?usp=drivesdk  colapsar"""""""
https://www.workana.com/freelancer/4078c0e55dbfce075e292525d7ece640;https://github.com/anderperez15;Dev 92;Desarrollo  de app web;Venezuela;USD 10.00;PHP (1 ano), JavaScript (1 ano), Python (1 ano), Node.js (1 ano), Web Design (1 ano), Laravel (1 ano), React.js (1 ano);"""""""Sobre mim   Programador web, desarrollo con cualquiera de estas tecnologias: Php, node.js, mysql, python. Trabajo con librerias como react.js, redux y frameworks como angular y vue.js. Mi repositorio en gitHub es https://github.com/anderperez15 pueden visualizar algunos proyectos.  colapsar"""""""
https://www.workana.com/freelancer/44bfd3d0f184484fbb6b912bbb530169;https://github.com/wzalazar;Dev 93;Programar a conciencia, virtud de pocos.;Argentina;USD 30.00;JavaScript (1 ano), CSS (1 ano), HTML5 (1 ano), PHP (1 ano), Java (1 ano), jQuery (1 ano), HTML (1 ano);"""""""Sobre mim   Soy un amante de la tecnología, estar a la vanguardia es una meta fija del día a día. Me caracterizo por ser un desarrollador completo. Cada desafío es una oportunidad de crecer y seguir aprendiendo.   Mi especialidad es ser versatil ya que manejo varios lenguajes lo que me permite poder adaptarme fácilmente a las distintas tecnologías y proyectos.   Me destaco en  front end y los sistemas basados en Java.  Mi repositorio en GitHub https://github.com/wzalazar  Mi repositorio en JSFiddle http://jsfiddle.net/user/wzalazar/fiddles/  colapsar"""""""
https://www.workana.com/freelancer/ebb53b4addc236c623e3e15e8bafe82d;https://github.com/touhosdev;Dev 94;Full Stack Developer;Brasil;BRL 90.00;PHP (5 a 10 anos), MySQL (+10 anos), JavaScript (3 a 5 anos), CSS (5 a 10 anos), Laravel (1 a 3 anos), HTML5 (+10 anos), MongoDB (1 a 3 anos);"""""""Sobre mim   Estudante de DevOps e Análise de sistemas, estudo programação desde os 11 anos. Faço estágio programando principalmente em PHP mas utilizo de várias tecnologias diferentes no meu dia a dia, como MongoDB, Laravel, React, Git e manutenção na infraestrutura. Atualmente possuo bastante tempo livre para me dedicar a novos projetos :)  https://github.com/touhosdev  colapsar"""""""
https://www.workana.com/freelancer/bce7f12d7d61469e259fa504f5905f62;https://github.com/MiguelZero;Dev 95;Desarrollado de sitios web;México;MXN 200.00;AngularJS (1 ano), JavaScript (1 a 3 anos), React.js (1 ano);"""""""Sobre mim   Desarrollador web full stack (HTML5, CSS, React Js, JavaScript, Typescript, Node.js, Express.js, MySQL, MongoDB,  Angular). Tengo dos años de experiencia como desarrollador web, tanto en administración de bases de datos como en diseño de páginas web.  colapsar"""""""
https://www.workana.com/freelancer/9554f88144f0e7279d2d2dc13c012af4;https://github.com/clever-lang;Dev 96;Cientista da computação;Brasil;USD 50.00;MySQL (1 ano), PHP (1 ano), JavaScript (1 ano), Python (1 ano), AJAX (1 ano), C++ (1 ano), HTML5 (1 ano);"""""""Sobre mim   Graduado em Engenharia da computação e Mestre em Engenharia elétrica pala UFPA.  Doutorando no LPM/UFRGS (Laboratório de Pesquisa e Planejamento Mineiro da Universidade Federal do Rio Grande do Sul). Pesquisador bolsista da Petrobrás no projeto SIGEO (desenvolvimento de softwares de alta performance para modelagem geo-estatística).  Experiência em projeto e desenvolvimento de compiladores, programação PHP, Python, Javascript, C++ e programação distribuída e concorrente, além de desenvolvimento de GUI's em QT4. Projetista e desenvolvedor de banco de dados MySQL. Projetista e implementador de sistemas distribuídos de alto desempenho.  colapsar"""""""
https://www.workana.com/freelancer/e355c4c5d97520a4f8f6109fa63eafb3;https://github.com/feresr;Dev 97;Android developer;Argentina;USD 18.00;Java (1 ano), Android (1 ano);"""""""Sobre mim   Especialidades: Android Develompent  Ingeniero en software recibido en la UTN Facultad Regional San Francisco, actualmente trabajando como Desarrollador Senior y Lider técnico del equipo de desarrollo de la aplicación Android de eBay para British Columbia, Canadá. http://flook.com/  Tengo experiencia comprobable en el desarrollo de aplicaciones Android nativa, ver mi último trabajo: https://drive.google.com/file/d/1GUtX9qDsbcjQq8mJDwMxQBeKbk-sS-Tptw/view?usp=sharing  Me gusta mantener una comunicación fluida en mis proyectos y creo que entregar prototipos incrementales es la mejor forma de llegar al producto que el cliente necesita.  Inglés: I hold several certificates of Advanced English from the University of Cambridge. I've been passionately studying English for about 6 years and I use it on my line of work on a daily basis .  colapsar"""""""
https://www.workana.com/freelancer/191c1a81b75e04f433d3084b959b5cf2;http://github.com/mikaelhadler;Dev 98;Software Developer;Brasil;BRL 40.00;JavaScript (1 ano), Vue.js (1 ano), Material Design (1 ano);"""""""Sobre mim   I am a Front End Developer with 5 years of experience. I believe in the power of heavy test automation, small releases and frequent deployments. I'm an active proponent of Javascript. I love the power of the this ecosystem and how you can create great backend and frontend solutions unified in a single language. I have some experience with DevOps doing continuous integration, deployments and small bash automations. My development side projects include my personal blog with Medium, YouTube for talking about real scenery of front end development.  github.com/mikaelhadler  colapsar"""""""
https://www.workana.com/freelancer/741d6ba241d75b7fee03d25273d8e161;https://github.com/gabselbach;Dev 99;Full Stack Developer;Brasil;BRL 16.00;MySQL (1 ano), PHP (1 ano), Laravel (1 ano);"""""""Sobre mim   Cientista da Computação de formação. Sou Desenvolvedora com foco em aplicações Back-end, principalmente projetos para Web , Atualmente trabalho principalmente com a stack (Nestjs + Mysql + Docker). Tenho domínio das seguintes linguagens, ferramentas, bancos de dado, e frameworkers: PHP + Laravel, Python, Javascript, Typescript, MongoDB, Redis, Postgresql, técnicas de PLN. Trabalho também com desenvolvimento de Apis do geral, desenvolvimento de apps para o Slack, entre outros tipos de desenvolvimento,  alguns de meus projetos podem ser conferidos no github https://github.com/gabselbach  colapsar"""""""
https://www.workana.com/freelancer/eea165f9b1084c4a5334b6ba9a1c190d;https://github.com/Felipe-Castillo;Dev 100;Un hombre vale por lo que construye;Venezuela;USD 5.00;PHP (1 ano), Laravel (1 ano), AngularJS (1 ano);"""""""Sobre mim   ¡Hola!, es un gusto conocerte. Soy un desarrollador Web con 3 años de experiencia. He realizado sitios web para diferentes empresas tanto en mi pais natal (Venezuela)  como en el  exterior (Panamá y Uruguay), mis lenguajes predilecto son PHP y Javascript y junto a frameworks como Laravel, Angular y Vue js, he desarrollado numerosos proyectos durante gran parte de mi vida profesional siendo por ello los entornos de trabajo con los cuales poseo mayor experiencia y rapidez a la hora de desarrollar. Repositorio de Github: https://github.com/Felipe-Castillo  colapsar"""""""
https://www.workana.com/freelancer/701aaba02f3ab1ec94c463d6f162db90;https://github.com/ManuelPereira2016;Dev 101;Frontend Developer en Creatella, React;Venezuela;USD 1.00;JavaScript (1 ano), Inglês (1 ano), CSS (1 ano), React.js (1 ano);"""""""Sobre mim   Apasionado de javascript, he trabajado desde muy joven con la programacion, me ha llamado la atencion el paradigma de la programacion orientada a objetos y la programacion funcional se me hace rapido el aprendizaje de lenguajes de programacion, en mis inicios con ciertas experiencias en java academicamente, ahora soy desarrollador web full stack alcance mi mejor nivel profesional desarrollando sitios como freelancer y ahora mas activamente me siento fascinado por todo lo relacionado a JAVASCRIPT ponerme al dia es el mejor reto de mi vida y manejo las ultimas tendencias que nos prepara la W3C en este lenguaje como EcmaScript 2015 y mi libreria favorita es ReactJS (Gracias Facebook :)).  colapsar"""""""
https://www.workana.com/freelancer/2a4a703ad71b74cb550aea9f15a03d84;https://github.com/NightZpy;Dev 102;Tu presencia es importante en Internet.;Venezuela;USD 15.00;PHP (1 ano), JavaScript (1 ano), PostgresSQL (1 ano), MySQL (1 ano), HTML5 (1 ano), CSS3 (1 ano), Python (1 ano);"""""""Sobre mim   Entusiasta de las Tecnologías de la Información/Servicios. Sed por aprender nuevas tecnologías: lenguajes de programación, patrones, metodologías."""""""
https://www.workana.com/freelancer/95a852ee4c0c52b79dbe2bbb9c458af5;https://github.com/ViniciosLugli;Dev 103;Software Developer;Brasil;BRL 75.00;JavaScript (1 a 3 anos), Python (1 a 3 anos), HTML5 (1 a 3 anos), C# (1 a 3 anos), Arduino (3 a 5 anos), C++ (3 a 5 anos), Ruby On Rails (RoR) (1 a 3 anos);"""""""Sobre mim   Portfólio: https://github.com/ViniciosLugli Programador a mais de cinco anos, cursando atualmente 2° Semestre de Engenharia da Computação, desenvolvo nas linguagens, Rust, C#, C++, Python e Ruby. Tenho experiência em databases como Mysql e Postgresql, e gerenciadores de versionamento como o Github, Bitbucket e utilização do quadro kanban do Jira com automatizadores. Sou muito detalhista e desenvolvo projetos sólidos que contém vida útil prolongada, com modulação e padronização de todo código. Amo o mundo do hardware e mais que tudo, programo com muito amor!  colapsar"""""""
https://www.workana.com/freelancer/1d7def21d07cce29e42e235e6c670030;https://github.com/jesussandrea12;Dev 104;Frontend Developer, Passionate about technology.;Estados Unidos;USD 20.00;JavaScript (1 ano), HTML5 (1 ano), CSS3 (1 ano), Node.js (1 ano), Adobe Photoshop (1 ano), AngularJS (1 ano), Responsive Web Design (1 ano);"""""""Sobre mim   I'm a frontend developer with a true love for JavaScript. I see every new experience as an opportunity to learn. That's how I taught myself to code and build amazing apps since I was very young. I have professional experience in building efficient and scalable web applications. I'm interested in quality code, best practices, security, and performance. As a frontend developer, I like getting involved in the Design, Backend or even the deployment of an app.  My favorite projects are those that require me to push beyond my boundaries and acquire new skills and knowledge in order to succeed. When I'm not behind a computer screen, I'm out there somewhere exploring.  colapsar"""""""
https://www.workana.com/freelancer/09a7a1a04e0d0ea95fddfcf0380a2550;https://github.com/FabianaAlbuquerque97;Dev 105;Desenvolvedora Java e DBA;Brasil;BRL 60.00;Database (1 ano), Java (1 a 3 anos), Aplicativos desktop (1 a 3 anos);"""""""Sobre mim   Olá me chamo Fabiana.  Sou formada em Análise e Desenvolvimento de Sistemas desde março de 2018, sou programadora Front-End. E também com conhecimentos sólidos em SQL, banco de dados relacionais, análise de dados no PowerBI, Tableau, com Python e Pandas, ao qual sou apaixonada pela área de dados. Já tendo projetos no currículo, posso te ajudar em seu projeto.  Durante o processo do projeto irei ser muito comunicativa e comprometida, para que assim eu possa trazer para você o melhor resultado no seu projeto! Então, vamos começar!!!  # LinkedIn: [REDACTED] # GitHub: https://github.com/FabianaAlbuquerque97 # Portfólio de análises de dados: https://public.tableau.com/app/profile/fabiana.de.albuquerque/vizzes  colapsar"""""""
https://www.workana.com/freelancer/4c777dc94b48632211d99240885a3402;https://github.com/DanielBrena;Dev 106;Microsoft Student Partner México;México;USD 15.00;Informatica (1 ano), PHP (1 ano), Python (1 ano), HTML5 (1 ano);"""""""Sobre mim   Estudiante de Ingeniería en Software y Sistemas Computacionales."""""""
https://www.workana.com/freelancer/dc6470bfc92046b0733f8688022ff562;https://github.com/abhi7054;Dev 107;Android Developer;India;USD 20.00;Android (1 ano), Amazon Web Services (AWS) (1 ano), API (1 ano);"""""""Sobre mim   I am an Android developer having an experience of more than a year in android development using Java and can work well with UI elements, firebase, APIs, integrating external libraries.   You can see my sample work on github  https://github.com/abhi7054  Also I have been a part of the developers team for the app Stockwise which is available on play store  https://play.google.com/store/apps/details?id=com.karthaalabs.stockwise.app  I am new on workana but have done many projects on upwork which you can check on the link https://www.upwork.com/o/profiles/users/_~01eb645994ed88a2ba/  colapsar"""""""
https://www.workana.com/freelancer/c57114b5a92c5129d2362e4e9e0162eb;https://github.com/guilhermealvestavares;Dev 108;Software Developer;Brasil;BRL 80.00;JavaScript (5 a 10 anos), CSS (5 a 10 anos), HTML5 (5 a 10 anos), React.js (3 a 5 anos);"""""""Sobre mim   Desde o meu primeiro contato com a tecnologia, eu já tinha o sonho de ser programador. Fui exposto a programação no ensino médio, em meados de 2014. Neste percurso até aqui, tive diversas experiências com tecnologias de front-end e back-end, porém, com foco extremamente em front-end. Trabalhei com Javascript Vanilla, React (+styled-components+testing library + gatsby + next), Angular, Styleguide e design system. Por coincidência, eu sempre trabalhei muito perto das equipes de marketing, contato que me rendeu um ótimo conhecimento em análises de performance, tagueamento, SEO, teste AB e acessibilidade.   Trabalhei sempre com equipes multidisciplinares e baseadas em metodologias ágeis(Scrum e kanban). Nos últimos anos, estive em experiências no ramo financeiro, me proporcionando muito contexto de produtos financeiros. Utilizei também diversas plataformas de trabalho, como Jira, Github, gitlab, google optimize e GTM. Sou um profissional focado, descontraído e sempre penso na experiência que estou gerando para a pessoa que usará as soluções em que trabalho. Lido muito bem com adversidades e sou extremamente flexível.  Linkedin: [REDACTED] Github: https://github.com/guilhermealvestavares  colapsar"""""""
https://www.workana.com/freelancer/53fd0e60ff0d5c9c6cc49325bb8c49a3;https://github.com/emilianozublena;Dev 109;Software Architect;Argentina;USD 60.00;JavaScript (5 a 10 anos), PHP (+10 anos), Laravel (5 a 10 anos), Python (1 a 3 anos), React.js (3 a 5 anos);"""""""Sobre mim   Software Engineer with over 10yrs of hands-on experience  Core values: - Skills over titles - Continuous delivery over deadlines - Support over blame - Collaboration over competition - Research, Think, Learn, Develop.  Sometimes i write content in spanish: https://medium.com/@emilianozublena  And sometimes publish open source libraries i made while on research & learn mode: https://github.com/emilianozublena  Keywords: OOP, Middleware's and RESTful API's on contracts (RAML, Open API & Blueprint). Architecture on design patterns, Service oriented architecture - micro services, event oriented architecture, use of multithreading. Integration of services through REST API's, SOAP's, web services, EDI's. Implementation of ETL processes. Message-driven architectures (RabbitMQ / Kafka) Golang, PHP7, Python Scrappers, file manipulation, task automation.  Refactor of legacy code, SOLID, KISS, DRY.  colapsar"""""""
https://www.workana.com/freelancer/db9ef44128b82000285a589e56b0c8c6;https://github.com/trungcheng;Dev 110;Full Stack Developer;Vietnã;USD 20.00;PHP (5 a 10 anos), JavaScript (3 a 5 anos), Node.js (1 a 3 anos);"""""""Sobre mim   I am a web developer, worked with NodeJS, PHP (Laravel, CI), HTML5 & CSS3, Javascript (Node, React, Angular) with strong experience over 5 years. I want to become a fullstack developer, talk english fluently, always study and improve myself to grow up to leader position in the future  Github Profile: https://github.com/trungcheng  colapsar"""""""
https://www.workana.com/freelancer/0a4171e5d177b4bfd7fc85654da940bb;https://github.com/pwindrap18;Dev 111;Desenvolvedor Web;Indonésia;IDR 200000.00;Node.js (1 a 3 anos), Desenvolvimento Web (1 a 3 anos), React.js (1 a 3 anos);"""""""Sobre mim   Web development specializing in fullstack javascript using frameworks"""""""
https://www.workana.com/freelancer/c7aa4081f5636b4714d814e751ca2d48;https://github.com/vishnumanikantan;Dev 112;Full Stack Developer and JavaScript Expert;India;USD 5.00;HTML5 (1 ano), Node.js (1 ano), MongoDB (1 ano);"""""""Sobre mim   Sir/Madam, I am Vishnu Manikantan, a freelance full stack developer proficient in developing web applications of any scale and complexity. I focus on accuracy and timely delivery of services to my clients without any compromise on privacy and security. Some of my works include online learning portal, video manipulation app, GIS portal, water resource management portal and a lot others.  I use NodeJS, Express js, ReactJS and MongoDB/MySQL (MERN stack) which are the latest as well as the advanced technologies for development. My designs are all perfectly modularised which pave way for future enhancement and addition of features and services to the application.  Share the requirements and details of your project.  Thanking you in anticipation, Vishnu Manikantan  colapsar"""""""
